,Global_active_power,hour
2008-03-24,134.96,21
2008-03-24,155.784,22
2008-03-24,87.692,23
2008-03-25,16.98,0
2008-03-25,19.956,1
2008-03-25,16.758,2
2008-03-25,16.086000000000002,3
2008-03-25,16.046,4
2008-03-25,18.004,5
2008-03-25,79.864,6
2008-03-25,133.006,7
2008-03-25,117.176,8
2008-03-25,113.302,9
2008-03-25,81.16,10
2008-03-25,127.69,11
2008-03-25,116.17999999999999,12
2008-03-25,209.898,13
2008-03-25,126.022,14
2008-03-25,87.618,15
2008-03-25,92.94,16
2008-03-25,61.464,17
2008-03-25,34.936,18
2008-03-25,108.354,19
2008-03-25,114.86,20
2008-03-25,204.384,21
2008-03-25,81.39,22
2008-03-25,21.782,23
2008-03-26,17.712,0
2008-03-26,16.07,1
2008-03-26,16.326,2
2008-03-26,18.864,3
2008-03-26,21.128,4
2008-03-26,52.506,5
2008-03-26,65.17,6
2008-03-26,103.102,7
2008-03-26,80.558,8
2008-03-26,116.636,9
2008-03-26,84.54599999999999,10
2008-03-26,158.736,11
2008-03-26,119.83,12
2008-03-26,32.564,13
2008-03-26,16.902,14
2008-03-26,52.292,15
2008-03-26,18.412,16
2008-03-26,45.324,17
2008-03-26,118.998,18
2008-03-26,122.758,19
2008-03-26,139.788,20
2008-03-26,109.928,21
2008-03-26,49.442,22
2008-03-26,55.88,23
2008-03-27,17.508,0
2008-03-27,39.65,1
2008-03-27,30.876,2
2008-03-27,18.49,3
2008-03-27,17.824,4
2008-03-27,16.018,5
2008-03-27,44.08,6
2008-03-27,107.988,7
2008-03-27,101.758,8
2008-03-27,80.488,9
2008-03-27,80.148,10
2008-03-27,89.25,11
2008-03-27,74.33,12
2008-03-27,17.504,13
2008-03-27,17.7,14
2008-03-27,18.808,15
2008-03-27,19.634,16
2008-03-27,82.332,17
2008-03-27,86.442,18
2008-03-27,57.612,19
2008-03-27,121.794,20
2008-03-27,134.11599999999999,21
2008-03-27,65.018,22
2008-03-27,31.454,23
2008-03-28,16.362,0
2008-03-28,19.946,1
2008-03-28,16.098,2
2008-03-28,35.512,3
2008-03-28,34.49,4
2008-03-28,18.228,5
2008-03-28,50.806,6
2008-03-28,111.56,7
2008-03-28,119.816,8
2008-03-28,129.552,9
2008-03-28,130.436,10
2008-03-28,207.462,11
2008-03-28,123.96,12
2008-03-28,83.318,13
2008-03-28,77.274,14
2008-03-28,17.162,15
2008-03-28,20.368,16
2008-03-28,26.701999999999998,17
2008-03-28,30.176000000000002,18
2008-03-28,229.558,19
2008-03-28,154.438,20
2008-03-28,154.454,21
2008-03-28,57.854,22
2008-03-28,19.892,23
2008-03-29,20.246,0
2008-03-29,17.378,1
2008-03-29,17.152,2
2008-03-29,16.046,3
2008-03-29,52.586,4
2008-03-29,18.064,5
2008-03-29,16.844,6
2008-03-29,27.342,7
2008-03-29,95.596,8
2008-03-29,122.196,9
2008-03-29,122.496,10
2008-03-29,176.856,11
2008-03-29,113.038,12
2008-03-29,113.29,13
2008-03-29,89.566,14
2008-03-29,87.928,15
2008-03-29,92.29,16
2008-03-29,157.326,17
2008-03-29,154.342,18
2008-03-29,203.702,19
2008-03-29,222.832,20
2008-03-29,190.53,21
2008-03-29,181.09,22
2008-03-29,162.414,23
2008-03-30,170.846,0
2008-03-30,138.322,1
2008-03-30,82.324,2
2008-03-30,78.856,3
2008-03-30,51.306,4
2008-03-30,18.55,5
2008-03-30,16.19,6
2008-03-30,16.474,7
2008-03-30,17.294,8
2008-03-30,41.534,9
2008-03-30,83.458,10
2008-03-30,115.294,11
2008-03-30,149.25,12
2008-03-30,138.884,13
2008-03-30,82.546,14
2008-03-30,40.622,15
2008-03-30,71.904,16
2008-03-30,35.322,17
2008-03-30,218.22,18
2008-03-30,96.864,19
2008-03-30,208.692,20
2008-03-30,183.342,21
2008-03-30,65.184,22
2008-03-30,25.114,23
2008-03-31,21.836,0
2008-03-31,20.602,1
2008-03-31,17.062,2
2008-03-31,17.082,3
2008-03-31,33.006,4
2008-03-31,35.606,5
2008-03-31,27.47,6
2008-03-31,153.544,7
2008-03-31,120.214,8
2008-03-31,81.028,9
2008-03-31,80.236,10
2008-03-31,77.914,11
2008-03-31,19.616,12
2008-03-31,16.556,13
2008-03-31,17.330000000000002,14
2008-03-31,18.624,15
2008-03-31,18.92,16
2008-03-31,18.028,17
2008-03-31,18.212,18
2008-03-31,55.03,19
2008-03-31,123.466,20
2008-03-31,157.574,21
2008-03-31,141.06,22
2008-03-31,87.554,23
2008-04-01,50.246,0
2008-04-01,16.046,1
2008-04-01,19.35,2
2008-04-01,17.132,3
2008-04-01,16.602,4
2008-04-01,19.79,5
2008-04-01,74.718,6
2008-04-01,174.526,7
2008-04-01,177.818,8
2008-04-01,102.83,9
2008-04-01,108.756,10
2008-04-01,89.318,11
2008-04-01,48.748,12
2008-04-01,100.024,13
2008-04-01,47.238,14
2008-04-01,195.208,15
2008-04-01,149.622,16
2008-04-01,228.838,17
2008-04-01,112.23,18
2008-04-01,106.252,19
2008-04-01,167.56,20
2008-04-01,125.674,21
2008-04-01,94.638,22
2008-04-01,48.688,23
2008-04-02,16.134,0
2008-04-02,16.904,1
2008-04-02,18.986,2
2008-04-02,16.734,3
2008-04-02,49.92,4
2008-04-02,16.034,5
2008-04-02,73.91,6
2008-04-02,165.006,7
2008-04-02,117.1,8
2008-04-02,124.088,9
2008-04-02,92.896,10
2008-04-02,77.194,11
2008-04-02,88.178,12
2008-04-02,83.012,13
2008-04-02,53.758,14
2008-04-02,16.574,15
2008-04-02,17.31,16
2008-04-02,20.282,17
2008-04-02,61.846000000000004,18
2008-04-02,163.612,19
2008-04-02,127.628,20
2008-04-02,154.496,21
2008-04-02,38.354,22
2008-04-02,18.182000000000002,23
2008-04-03,36.992,0
2008-04-03,35.566,1
2008-04-03,88.918,2
2008-04-03,36.558,3
2008-04-03,33.808,4
2008-04-03,33.712,5
2008-04-03,36.618,6
2008-04-03,60.748,7
2008-04-03,51.504,8
2008-04-03,27.598,9
2008-04-03,28.27,10
2008-04-03,26.060000000000002,11
2008-04-03,94.45,12
2008-04-03,76.662,13
2008-04-03,82.194,14
2008-04-03,94.236,15
2008-04-03,204.684,16
2008-04-03,208.212,17
2008-04-03,92.428,18
2008-04-03,80.436,19
2008-04-03,80.018,20
2008-04-03,81.552,21
2008-04-03,61.38,22
2008-04-03,16.386,23
2008-04-04,19.004,0
2008-04-04,57.872,1
2008-04-04,16.432,2
2008-04-04,18.618,3
2008-04-04,16.39,4
2008-04-04,15.847999999999999,5
2008-04-04,17.202,6
2008-04-04,115.438,7
2008-04-04,136.048,8
2008-04-04,124.264,9
2008-04-04,144.03,10
2008-04-04,82.414,11
2008-04-04,80.376,12
2008-04-04,81.16,13
2008-04-04,60.82,14
2008-04-04,16.704,15
2008-04-04,17.308,16
2008-04-04,22.05,17
2008-04-04,18.054,18
2008-04-04,99.558,19
2008-04-04,128.414,20
2008-04-04,136.784,21
2008-04-04,123.028,22
2008-04-04,84.102,23
2008-04-05,44.144,0
2008-04-05,54.839999999999996,1
2008-04-05,41.854,2
2008-04-05,22.98,3
2008-04-05,19.926,4
2008-04-05,22.158,5
2008-04-05,22.298,6
2008-04-05,20.26,7
2008-04-05,33.364,8
2008-04-05,43.444,9
2008-04-05,56.29,10
2008-04-05,28.498,11
2008-04-05,39.066,12
2008-04-05,41.448,13
2008-04-05,35.582,14
2008-04-05,87.76,15
2008-04-05,48.012,16
2008-04-05,63.653999999999996,17
2008-04-05,202.226,18
2008-04-05,191.596,19
2008-04-05,46.948,20
2008-04-05,189.246,21
2008-04-05,88.994,22
2008-04-05,26.382,23
2008-04-06,48.82,0
2008-04-06,17.446,1
2008-04-06,16.31,2
2008-04-06,15.99,3
2008-04-06,23.408,4
2008-04-06,48.582,5
2008-04-06,72.222,6
2008-04-06,206.846,7
2008-04-06,95.462,8
2008-04-06,80.32,9
2008-04-06,71.374,10
2008-04-06,125.846,11
2008-04-06,51.748,12
2008-04-06,20.164,13
2008-04-06,59.53,14
2008-04-06,116.976,15
2008-04-06,30.919999999999998,16
2008-04-06,14.958,17
2008-04-06,36.042,18
2008-04-06,52.406,19
2008-04-06,57.342,20
2008-04-06,117.96,21
2008-04-06,127.044,22
2008-04-06,81.196,23
2008-04-07,21.124,0
2008-04-07,17.792,1
2008-04-07,18.28,2
2008-04-07,16.204,3
2008-04-07,17.044,4
2008-04-07,18.608,5
2008-04-07,69.058,6
2008-04-07,90.162,7
2008-04-07,70.382,8
2008-04-07,29.164,9
2008-04-07,24.216,10
2008-04-07,14.168,11
2008-04-07,62.678000000000004,12
2008-04-07,18.19,13
2008-04-07,15.225999999999999,14
2008-04-07,15.396,15
2008-04-07,18.23,16
2008-04-07,69.256,17
2008-04-07,81.952,18
2008-04-07,72.664,19
2008-04-07,39.376,20
2008-04-07,39.258,21
2008-04-07,43.038000000000004,22
2008-04-07,60.554,23
2008-04-08,13.552,0
2008-04-08,16.506,1
2008-04-08,17.094,2
2008-04-08,17.47,3
2008-04-08,17.286,4
2008-04-08,15.502,5
2008-04-08,14.0,6
2008-04-08,18.986,7
2008-04-08,31.262,8
2008-04-08,57.706,9
2008-04-08,13.992,10
2008-04-08,15.974,11
2008-04-08,17.098,12
2008-04-08,16.642,13
2008-04-08,18.27,14
2008-04-08,12.036,15
2008-04-08,21.978,16
2008-04-08,63.854,17
2008-04-08,130.272,18
2008-04-08,153.964,19
2008-04-08,95.808,20
2008-04-08,138.502,21
2008-04-08,104.348,22
2008-04-08,104.372,23
2008-04-09,15.862,0
2008-04-09,44.262,1
2008-04-09,21.844,2
2008-04-09,17.536,3
2008-04-09,15.662,4
2008-04-09,14.888,5
2008-04-09,16.008,6
2008-04-09,46.516,7
2008-04-09,83.136,8
2008-04-09,78.582,9
2008-04-09,68.028,10
2008-04-09,73.824,11
2008-04-09,76.786,12
2008-04-09,84.30199999999999,13
2008-04-09,45.892,14
2008-04-09,26.432000000000002,15
2008-04-09,24.112,16
2008-04-09,13.796,17
2008-04-09,15.806,18
2008-04-09,87.112,19
2008-04-09,94.212,20
2008-04-09,169.09799999999998,21
2008-04-09,71.21,22
2008-04-09,20.314,23
2008-04-10,118.172,0
2008-04-10,116.608,1
2008-04-10,88.42399999999999,2
2008-04-10,95.398,3
2008-04-10,86.238,4
2008-04-10,127.424,5
2008-04-10,80.178,6
2008-04-10,32.822,7
2008-04-10,67.772,8
2008-04-10,85.13,9
2008-04-10,94.376,10
2008-04-10,107.842,11
2008-04-10,118.672,12
2008-04-10,143.66,13
2008-04-10,149.73,14
2008-04-10,132.048,15
2008-04-10,101.52,16
2008-04-10,74.378,17
2008-04-10,84.574,18
2008-04-10,89.604,19
2008-04-10,44.574,20
2008-04-10,20.276,21
2008-04-10,22.74,22
2008-04-10,18.336,23
2008-04-11,18.544,0
2008-04-11,21.0,1
2008-04-11,18.516000000000002,2
2008-04-11,20.434,3
2008-04-11,18.624,4
2008-04-11,20.472,5
2008-04-11,46.304,6
2008-04-11,49.538,7
2008-04-11,20.458000000000002,8
2008-04-11,19.014,9
2008-04-11,20.638,10
2008-04-11,18.56,11
2008-04-11,21.7,12
2008-04-11,18.99,13
2008-04-11,21.018,14
2008-04-11,33.594,15
2008-04-11,37.582,16
2008-04-11,127.972,17
2008-04-11,224.16,18
2008-04-11,177.142,19
2008-04-11,266.76800000000003,20
2008-04-11,263.398,21
2008-04-11,51.001999999999995,22
2008-04-11,26.888,23
2008-04-12,19.696,0
2008-04-12,19.144000000000002,1
2008-04-12,22.068,2
2008-04-12,57.928,3
2008-04-12,21.156,4
2008-04-12,19.94,5
2008-04-12,38.09,6
2008-04-12,160.66,7
2008-04-12,137.362,8
2008-04-12,118.134,9
2008-04-12,116.73,10
2008-04-12,83.962,11
2008-04-12,87.718,12
2008-04-12,86.03999999999999,13
2008-04-12,61.74,14
2008-04-12,21.136,15
2008-04-12,19.652,16
2008-04-12,21.04,17
2008-04-12,58.228,18
2008-04-12,164.682,19
2008-04-12,132.96,20
2008-04-12,140.844,21
2008-04-12,77.178,22
2008-04-12,52.55,23
2008-04-13,200.08,0
2008-04-13,86.34,1
2008-04-13,84.498,2
2008-04-13,84.732,3
2008-04-13,87.42,4
2008-04-13,26.338,5
2008-04-13,20.85,6
2008-04-13,34.048,7
2008-04-13,35.484,8
2008-04-13,98.164,9
2008-04-13,105.772,10
2008-04-13,57.403999999999996,11
2008-04-13,38.882,12
2008-04-13,73.374,13
2008-04-13,85.764,14
2008-04-13,38.23,15
2008-04-13,20.932000000000002,16
2008-04-13,164.424,17
2008-04-13,240.594,18
2008-04-13,187.69,19
2008-04-13,183.714,20
2008-04-13,153.296,21
2008-04-13,95.636,22
2008-04-13,29.32,23
2008-04-14,20.422,0
2008-04-14,19.886,1
2008-04-14,23.364,2
2008-04-14,31.084,3
2008-04-14,40.34,4
2008-04-14,19.622,5
2008-04-14,61.458,6
2008-04-14,180.718,7
2008-04-14,88.452,8
2008-04-14,88.88,9
2008-04-14,93.032,10
2008-04-14,90.76,11
2008-04-14,88.9,12
2008-04-14,90.8,13
2008-04-14,43.512,14
2008-04-14,23.804,15
2008-04-14,24.658,16
2008-04-14,25.616,17
2008-04-14,21.774,18
2008-04-14,33.834,19
2008-04-14,81.766,20
2008-04-14,134.742,21
2008-04-14,154.716,22
2008-04-14,107.442,23
2008-04-15,28.256,0
2008-04-15,20.468,1
2008-04-15,18.914,2
2008-04-15,19.738,3
2008-04-15,22.306,4
2008-04-15,19.334,5
2008-04-15,62.198,6
2008-04-15,57.228,7
2008-04-15,102.776,8
2008-04-15,85.362,9
2008-04-15,114.502,10
2008-04-15,166.66,11
2008-04-15,267.814,12
2008-04-15,122.658,13
2008-04-15,21.972,14
2008-04-15,20.186,15
2008-04-15,23.994,16
2008-04-15,20.348,17
2008-04-15,20.178,18
2008-04-15,25.778,19
2008-04-15,95.562,20
2008-04-15,101.31,21
2008-04-15,175.314,22
2008-04-15,57.55,23
2008-04-16,20.63,0
2008-04-16,20.716,1
2008-04-16,19.764,2
2008-04-16,22.752000000000002,3
2008-04-16,19.804000000000002,4
2008-04-16,24.776,5
2008-04-16,72.164,6
2008-04-16,107.69,7
2008-04-16,84.58800000000001,8
2008-04-16,86.924,9
2008-04-16,91.622,10
2008-04-16,24.078,11
2008-04-16,26.06,12
2008-04-16,63.366,13
2008-04-16,62.042,14
2008-04-16,29.746000000000002,15
2008-04-16,71.906,16
2008-04-16,84.536,17
2008-04-16,84.268,18
2008-04-16,103.638,19
2008-04-16,129.588,20
2008-04-16,105.982,21
2008-04-16,69.892,22
2008-04-16,62.532,23
2008-04-17,42.46,0
2008-04-17,41.026,1
2008-04-17,18.708,2
2008-04-17,18.334,3
2008-04-17,19.24,4
2008-04-17,21.29,5
2008-04-17,51.102,6
2008-04-17,118.974,7
2008-04-17,100.4,8
2008-04-17,84.934,9
2008-04-17,73.314,10
2008-04-17,18.998,11
2008-04-17,21.242,12
2008-04-17,21.862000000000002,13
2008-04-17,19.764,14
2008-04-17,19.73,15
2008-04-17,23.002,16
2008-04-17,21.654,17
2008-04-17,62.87,18
2008-04-17,41.854,19
2008-04-17,182.216,20
2008-04-17,233.568,21
2008-04-17,106.588,22
2008-04-17,32.732,23
2008-04-18,24.701999999999998,0
2008-04-18,20.152,1
2008-04-18,19.84,2
2008-04-18,20.900000000000002,3
2008-04-18,32.705999999999996,4
2008-04-18,45.784,5
2008-04-18,43.628,6
2008-04-18,94.972,7
2008-04-18,108.296,8
2008-04-18,87.148,9
2008-04-18,187.14000000000001,10
2008-04-18,197.176,11
2008-04-18,200.918,12
2008-04-18,91.872,13
2008-04-18,92.26,14
2008-04-18,39.946,15
2008-04-18,36.054,16
2008-04-18,20.842,17
2008-04-18,19.284,18
2008-04-18,34.144,19
2008-04-18,126.488,20
2008-04-18,118.908,21
2008-04-18,138.41,22
2008-04-18,60.82,23
2008-04-19,41.4,0
2008-04-19,20.534,1
2008-04-19,22.146,2
2008-04-19,24.418,3
2008-04-19,19.486,4
2008-04-19,53.108000000000004,5
2008-04-19,26.732,6
2008-04-19,37.81,7
2008-04-19,31.274,8
2008-04-19,125.328,9
2008-04-19,100.088,10
2008-04-19,104.434,11
2008-04-19,97.684,12
2008-04-19,79.392,13
2008-04-19,137.662,14
2008-04-19,212.018,15
2008-04-19,124.192,16
2008-04-19,105.386,17
2008-04-19,140.56,18
2008-04-19,161.7,19
2008-04-19,136.156,20
2008-04-19,177.868,21
2008-04-19,155.206,22
2008-04-19,119.128,23
2008-04-20,26.624,0
2008-04-20,65.306,1
2008-04-20,46.098,2
2008-04-20,21.5,3
2008-04-20,19.742,4
2008-04-20,20.29,5
2008-04-20,24.142,6
2008-04-20,83.904,7
2008-04-20,19.854,8
2008-04-20,28.024,9
2008-04-20,36.002,10
2008-04-20,67.212,11
2008-04-20,98.382,12
2008-04-20,101.774,13
2008-04-20,92.116,14
2008-04-20,92.64,15
2008-04-20,95.222,16
2008-04-20,28.582,17
2008-04-20,22.924,18
2008-04-20,105.236,19
2008-04-20,174.438,20
2008-04-20,340.278,21
2008-04-20,154.78,22
2008-04-20,26.348,23
2008-04-21,20.054,0
2008-04-21,22.106,1
2008-04-21,27.046,2
2008-04-21,19.994,3
2008-04-21,19.154,4
2008-04-21,54.717999999999996,5
2008-04-21,28.964000000000002,6
2008-04-21,109.02199999999999,7
2008-04-21,91.992,8
2008-04-21,86.80799999999999,9
2008-04-21,86.95,10
2008-04-21,43.426,11
2008-04-21,19.422,12
2008-04-21,25.588,13
2008-04-21,20.926,14
2008-04-21,19.776,15
2008-04-21,19.634,16
2008-04-21,23.564,17
2008-04-21,22.323999999999998,18
2008-04-21,43.38,19
2008-04-21,88.572,20
2008-04-21,81.594,21
2008-04-21,66.758,22
2008-04-21,122.384,23
2008-04-22,23.636,0
2008-04-22,21.896,1
2008-04-22,66.926,2
2008-04-22,22.55,3
2008-04-22,22.664,4
2008-04-22,18.864,5
2008-04-22,42.586,6
2008-04-22,120.098,7
2008-04-22,132.436,8
2008-04-22,18.818,9
2008-04-22,19.483999999999998,10
2008-04-22,23.228,11
2008-04-22,19.44,12
2008-04-22,160.772,13
2008-04-22,179.104,14
2008-04-22,209.644,15
2008-04-22,110.78,16
2008-04-22,85.208,17
2008-04-22,89.222,18
2008-04-22,68.794,19
2008-04-22,54.258,20
2008-04-22,69.154,21
2008-04-22,23.968,22
2008-04-22,24.146,23
2008-04-23,20.268,0
2008-04-23,21.904,1
2008-04-23,20.882,2
2008-04-23,22.216,3
2008-04-23,18.608,4
2008-04-23,74.294,5
2008-04-23,25.624,6
2008-04-23,62.392,7
2008-04-23,89.216,8
2008-04-23,82.608,9
2008-04-23,86.66199999999999,10
2008-04-23,61.937999999999995,11
2008-04-23,20.122,12
2008-04-23,21.73,13
2008-04-23,24.214,14
2008-04-23,19.54,15
2008-04-23,21.176000000000002,16
2008-04-23,48.586,17
2008-04-23,22.674,18
2008-04-23,91.568,19
2008-04-23,124.646,20
2008-04-23,161.58,21
2008-04-23,102.458,22
2008-04-23,112.422,23
2008-04-24,147.542,0
2008-04-24,70.028,1
2008-04-24,19.044,2
2008-04-24,21.114,3
2008-04-24,21.344,4
2008-04-24,18.846,5
2008-04-24,33.888,6
2008-04-24,93.366,7
2008-04-24,65.294,8
2008-04-24,19.238,9
2008-04-24,20.474,10
2008-04-24,21.366,11
2008-04-24,19.292,12
2008-04-24,18.578,13
2008-04-24,25.584,14
2008-04-24,32.026,15
2008-04-24,41.652,16
2008-04-24,19.842,17
2008-04-24,22.238,18
2008-04-24,25.778,19
2008-04-24,85.172,20
2008-04-24,76.03,21
2008-04-24,66.25,22
2008-04-24,59.786,23
2008-04-25,20.61,0
2008-04-25,21.451999999999998,1
2008-04-25,18.294,2
2008-04-25,18.99,3
2008-04-25,21.39,4
2008-04-25,19.13,5
2008-04-25,65.512,6
2008-04-25,94.836,7
2008-04-25,88.528,8
2008-04-25,84.18599999999999,9
2008-04-25,70.722,10
2008-04-25,22.364,11
2008-04-25,52.78,12
2008-04-25,185.866,13
2008-04-25,124.958,14
2008-04-25,86.42399999999999,15
2008-04-25,58.092,16
2008-04-25,18.43,17
2008-04-25,26.47,18
2008-04-25,48.15,19
2008-04-25,49.012,20
2008-04-25,28.346,21
2008-04-25,24.416,22
2008-04-25,18.776,23
2008-04-26,42.424,0
2008-04-26,37.964,1
2008-04-26,20.926,2
2008-04-26,18.366,3
2008-04-26,21.974,4
2008-04-26,19.98,5
2008-04-26,18.62,6
2008-04-26,19.284,7
2008-04-26,30.69,8
2008-04-26,28.567999999999998,9
2008-04-26,70.824,10
2008-04-26,48.902,11
2008-04-26,30.416,12
2008-04-26,34.194,13
2008-04-26,35.016,14
2008-04-26,42.74,15
2008-04-26,41.87,16
2008-04-26,36.274,17
2008-04-26,39.764,18
2008-04-26,40.03,19
2008-04-26,33.182,20
2008-04-26,113.622,21
2008-04-26,40.316,22
2008-04-26,37.22,23
2008-04-27,73.664,0
2008-04-27,60.68,1
2008-04-27,29.794,2
2008-04-27,22.518,3
2008-04-27,20.244,4
2008-04-27,21.278,5
2008-04-27,20.522,6
2008-04-27,36.668,7
2008-04-27,62.376,8
2008-04-27,38.258,9
2008-04-27,42.496,10
2008-04-27,30.898,11
2008-04-27,24.214,12
2008-04-27,48.61,13
2008-04-27,34.686,14
2008-04-27,49.712,15
2008-04-27,92.374,16
2008-04-27,30.056,17
2008-04-27,85.49,18
2008-04-27,81.302,19
2008-04-27,35.83,20
2008-04-27,23.372,21
2008-04-27,23.016,22
2008-04-27,20.182,23
2008-04-28,21.488,0
2008-04-28,37.464,1
2008-04-28,18.706,2
2008-04-28,30.636,3
2008-04-28,51.604,4
2008-04-28,23.43,5
2008-04-28,18.478,6
2008-04-28,20.84,7
2008-04-28,25.55,8
2008-04-28,18.8,9
2008-04-28,33.262,10
2008-04-28,41.246,11
2008-04-28,27.526,12
2008-04-28,19.516,13
2008-04-28,68.048,14
2008-04-28,23.568,15
2008-04-28,24.52,16
2008-04-28,25.356,17
2008-04-28,21.002,18
2008-04-28,21.238,19
2008-04-28,22.648,20
2008-04-28,18.752,21
2008-04-28,22.818,22
2008-04-28,22.556,23
2008-04-29,49.5,0
2008-04-29,44.702,1
2008-04-29,21.468,2
2008-04-29,18.692,3
2008-04-29,21.962,4
2008-04-29,22.316,5
2008-04-29,19.612,6
2008-04-29,18.788,7
2008-04-29,21.166,8
2008-04-29,21.94,9
2008-04-29,136.338,10
2008-04-29,154.63,11
2008-04-29,275.35,12
2008-04-29,228.192,13
2008-04-29,89.798,14
2008-04-29,63.176,15
2008-04-29,22.304,16
2008-04-29,31.788,17
2008-04-29,90.012,18
2008-04-29,125.856,19
2008-04-29,72.684,20
2008-04-29,104.698,21
2008-04-29,182.968,22
2008-04-29,134.676,23
2008-04-30,118.29599999999999,0
2008-04-30,123.282,1
2008-04-30,145.846,2
2008-04-30,89.926,3
2008-04-30,22.55,4
2008-04-30,18.817999999999998,5
2008-04-30,19.552,6
2008-04-30,21.298000000000002,7
2008-04-30,60.226,8
2008-04-30,83.342,9
2008-04-30,85.37,10
2008-04-30,32.19,11
2008-04-30,20.044,12
2008-04-30,18.894,13
2008-04-30,23.046,14
2008-04-30,22.912,15
2008-04-30,18.58,16
2008-04-30,18.542,17
2008-04-30,47.234,18
2008-04-30,32.936,19
2008-04-30,18.233999999999998,20
2008-04-30,19.478,21
2008-04-30,22.656,22
2008-04-30,18.474,23
2008-05-01,21.76,0
2008-05-01,18.28,1
2008-05-01,16.812,2
2008-05-01,35.564,3
2008-05-01,29.794,4
2008-05-01,18.486,5
2008-05-01,17.118,6
2008-05-01,17.888,7
2008-05-01,116.458,8
2008-05-01,89.576,9
2008-05-01,95.992,10
2008-05-01,85.126,11
2008-05-01,146.93,12
2008-05-01,126.426,13
2008-05-01,140.162,14
2008-05-01,115.258,15
2008-05-01,85.946,16
2008-05-01,115.588,17
2008-05-01,217.098,18
2008-05-01,188.012,19
2008-05-01,179.228,20
2008-05-01,96.82000000000001,21
2008-05-01,100.706,22
2008-05-01,108.22,23
2008-05-02,19.03,0
2008-05-02,16.632,1
2008-05-02,16.07,2
2008-05-02,17.784,3
2008-05-02,16.384,4
2008-05-02,42.408,5
2008-05-02,105.834,6
2008-05-02,157.31,7
2008-05-02,118.038,8
2008-05-02,125.928,9
2008-05-02,81.15,10
2008-05-02,41.468,11
2008-05-02,180.36,12
2008-05-02,232.548,13
2008-05-02,132.778,14
2008-05-02,85.408,15
2008-05-02,99.106,16
2008-05-02,175.41400000000002,17
2008-05-02,173.75,18
2008-05-02,174.468,19
2008-05-02,229.332,20
2008-05-02,129.508,21
2008-05-02,81.432,22
2008-05-02,20.316,23
2008-05-03,19.192,0
2008-05-03,15.812,1
2008-05-03,16.342,2
2008-05-03,19.282,3
2008-05-03,15.66,4
2008-05-03,15.428,5
2008-05-03,18.374,6
2008-05-03,16.38,7
2008-05-03,74.592,8
2008-05-03,17.634,9
2008-05-03,17.898,10
2008-05-03,16.478,11
2008-05-03,16.116,12
2008-05-03,63.608,13
2008-05-03,130.792,14
2008-05-03,105.362,15
2008-05-03,190.874,16
2008-05-03,120.7,17
2008-05-03,204.1,18
2008-05-03,152.758,19
2008-05-03,123.52799999999999,20
2008-05-03,278.926,21
2008-05-03,286.532,22
2008-05-03,100.84,23
2008-05-04,64.706,0
2008-05-04,16.398,1
2008-05-04,15.58,2
2008-05-04,16.982,3
2008-05-04,19.318,4
2008-05-04,16.006,5
2008-05-04,17.154,6
2008-05-04,56.684,7
2008-05-04,72.46,8
2008-05-04,86.116,9
2008-05-04,27.924,10
2008-05-04,76.67399999999999,11
2008-05-04,112.636,12
2008-05-04,127.686,13
2008-05-04,135.368,14
2008-05-04,102.342,15
2008-05-04,128.876,16
2008-05-04,138.616,17
2008-05-04,97.494,18
2008-05-04,128.19,19
2008-05-04,230.474,20
2008-05-04,158.322,21
2008-05-04,77.878,22
2008-05-04,46.878,23
2008-05-05,21.122,0
2008-05-05,25.009999999999998,1
2008-05-05,21.152,2
2008-05-05,56.402,3
2008-05-05,21.2,4
2008-05-05,19.5,5
2008-05-05,96.252,6
2008-05-05,107.164,7
2008-05-05,119.476,8
2008-05-05,112.078,9
2008-05-05,81.684,10
2008-05-05,88.182,11
2008-05-05,72.61999999999999,12
2008-05-05,21.094,13
2008-05-05,23.951999999999998,14
2008-05-05,20.086,15
2008-05-05,31.336,16
2008-05-05,26.47,17
2008-05-05,24.168,18
2008-05-05,46.382,19
2008-05-05,112.86,20
2008-05-05,81.154,21
2008-05-05,95.454,22
2008-05-05,42.134,23
2008-05-06,55.33,0
2008-05-06,20.168,1
2008-05-06,14.57,2
2008-05-06,21.104,3
2008-05-06,14.504,4
2008-05-06,17.092,5
2008-05-06,39.23,6
2008-05-06,73.738,7
2008-05-06,88.828,8
2008-05-06,77.346,9
2008-05-06,75.242,10
2008-05-06,77.48,11
2008-05-06,68.206,12
2008-05-06,24.536,13
2008-05-06,23.57,14
2008-05-06,15.71,15
2008-05-06,15.126,16
2008-05-06,53.812000000000005,17
2008-05-06,24.252,18
2008-05-06,81.626,19
2008-05-06,111.228,20
2008-05-06,57.514,21
2008-05-06,54.166,22
2008-05-06,15.7,23
2008-05-07,27.19,0
2008-05-07,28.718,1
2008-05-07,22.932,2
2008-05-07,15.654,3
2008-05-07,18.137999999999998,4
2008-05-07,15.144,5
2008-05-07,17.618,6
2008-05-07,23.03,7
2008-05-07,50.454,8
2008-05-07,39.536,9
2008-05-07,22.962,10
2008-05-07,41.564,11
2008-05-07,92.874,12
2008-05-07,128.768,13
2008-05-07,134.296,14
2008-05-07,172.89,15
2008-05-07,88.952,16
2008-05-07,103.492,17
